Site,Year,Month,Day,Julday,season,Precip,Wsmean,Tmean,Rhumean,Rhumin,Sunhour,Tmin,Tmax,Rs,Ra,ET0
54539,1999,8,18,230,2,0.0,1.8,24.4,61,39,3.0,21.5,27.8,16.06,36.211344587833935,4.127202853195991
54539,1999,8,19,231,2,1.6,2.3,19.9,73,59,0.0,18.2,23.3,8.54,36.02489534592575,2.7698459090134038
54539,1999,8,20,232,2,1.7,1.8,22.2,75,37,11.3,17.2,28.5,23.51,35.83580252421724,4.600799150123746
54539,1999,8,21,233,2,0.0,2.8,22.9,80,70,8.3,21.3,26.3,16.66,35.64410122880373,3.8028962973649842
54539,1999,8,22,234,2,0.0,1.5,23.3,81,61,9.4,19.2,28.4,20.7,35.449828072880344,4.039809047981432
54539,1999,8,23,235,2,0.0,2.3,24.5,78,49,9.3,18.8,28.9,19.98,35.25302120351374,4.067714462416326
54539,1999,8,24,236,2,0.0,2.0,24.6,82,52,9.6,20.0,29.6,19.41,35.05372032643491,4.009280394048929
54539,1999,8,25,237,2,0.0,2.5,24.9,77,57,10.7,21.5,28.4,17.54,34.851966728742894,3.959868907844117
54539,1999,8,26,238,2,0.0,3.0,25.5,77,56,9.6,22.2,30.7,18.11,34.6478032994139,4.592458522825641
54539,1999,8,27,239,2,0.0,1.5,24.9,78,63,5.3,21.4,29.9,13.94,34.4412745475155,3.3477716095786945
54539,1999,8,28,240,2,0.0,3.3,25.8,79,57,11.0,22.5,29.8,20.77,34.23242661803158,4.647780308262987
54539,1999,8,29,241,2,0.0,3.3,26.3,75,51,10.3,23.7,30.7,18.45,34.02130730520898,4.851036456095514
54539,1999,8,30,242,2,0.0,2.8,24.0,58,33,11.7,19.8,27.8,22.97,33.80796606334378,5.320671751230315
54539,1999,8,31,243,2,0.0,1.5,23.6,64,40,11.8,17.0,30.3,22.24,33.592454014930816,4.588481804230298
54539,1999,9,1,244,3,0.0,2.5,25.8,68,32,11.3,20.6,31.2,20.95,33.37482395610773,4.976099366426282
54539,1999,9,2,245,3,0.0,1.5,25.7,69,33,9.5,19.9,31.4,19.63,33.155130359330975,4.301574070166625
54539,1999,9,3,246,3,0.0,1.8,24.6,78,51,10.1,19.8,28.5,19.24,32.933429373229025,3.822780025434956
54539,1999,9,4,247,3,0.0,1.3,23.5,87,63,0.8,21.2,27.2,7.17,32.70977881958525,1.926799190497183
54539,1999,9,5,248,3,0.0,1.3,24.0,83,57,11.3,19.0,29.5,18.59,32.4842381874104,3.6189558888129625
54539,1999,9,6,249,3,0.0,1.8,25.1,82,61,6.9,20.7,29.4,14.35,32.25686862407236,3.1596296905775225
54539,1999,9,7,250,3,0.0,1.5,27.1,83,59,8.4,22.5,31.9,15.51,32.02773292345891,3.450460241388413
54539,1999,9,8,251,3,0.0,2.5,28.3,83,68,5.4,25.5,32.5,12.82,31.796895511156713,3.5036542041221024
54539,1999,9,9,252,3,0.2,2.3,25.9,82,60,4.7,22.4,29.0,11.48,31.564422426638146,2.8241766264478847
54539,1999,9,10,253,3,0.0,1.8,26.1,87,70,5.0,21.7,30.7,13.12,31.330381302455066,2.919803904228694
54539,1999,9,11,254,3,0.0,2.0,26.2,59,23,6.3,22.9,31.1,11.61,31.094841340447466,3.9868261228066877
54539,1999,9,12,255,3,0.0,1.5,24.2,66,31,9.8,20.2,29.6,20.29,30.8578732849818,4.251131591392372
54539,1999,9,13,256,3,0.0,4.8,22.1,58,33,7.8,18.7,24.9,16.29,30.619549393243094,4.940535432107887
54539,1999,9,14,257,3,0.0,3.3,20.5,57,34,6.5,17.9,25.0,13.47,30.379943402611556,4.438488102736591
54539,1999,9,15,258,3,0.0,3.3,18.4,55,33,6.2,14.0,22.2,15.78,30.13913049516334,4.036347005034718
54539,1999,9,16,259,3,3.6,3.0,15.8,79,58,0.5,13.7,19.1,4.7,29.89718725934209,1.9334473501398166
54539,1999,9,17,260,3,0.0,4.0,18.8,56,38,5.4,16.5,22.1,13.15,29.65419164885601,4.313426500763068
54539,1999,9,18,261,3,0.0,4.3,18.3,52,38,6.7,14.0,22.1,14.23,29.410222938862226,4.45072635650185
54539,1999,9,19,262,3,0.1,3.3,15.3,67,47,0.7,13.7,19.2,5.93,29.16536167950808,2.7920166524416286
54539,1999,9,20,263,3,0.0,2.8,15.4,45,19,11.2,10.5,20.8,19.7,28.91968964690549,4.23672046998142
54539,1999,9,21,264,3,0.0,2.0,13.5,43,23,11.0,7.8,19.6,20.18,28.673289791621933,3.6519656329634556
54539,1999,9,22,265,3,0.0,2.0,15.1,47,23,10.6,9.3,22.3,18.26,28.426246184777877,3.760900709131487
54539,1999,9,23,266,3,0.0,1.3,15.2,56,27,11.1,8.3,22.2,18.66,28.178643961847644,3.074951243021897
54539,1999,9,24,267,3,0.0,1.5,16.3,64,33,10.3,8.5,24.5,16.06,27.9305692642657,3.032945808743818
54539,1999,9,25,268,3,0.0,1.3,18.0,52,17,10.2,9.6,25.7,17.21,27.682109178947734,3.2661077106085052
54539,1999,9,26,269,3,0.0,1.5,20.0,69,48,5.3,14.2,27.0,10.05,27.43335167584022,2.6480656431157326
54539,1999,9,27,270,3,0.0,3.8,20.6,74,51,3.8,19.4,25.4,9.27,27.184385543618554,3.591046601262222
54539,1999,9,28,271,3,0.0,3.3,21.1,74,52,3.8,18.3,25.7,10.27,26.935300323657945,3.228701119883127
54539,1999,9,29,272,3,0.0,2.5,20.3,56,18,8.8,16.8,25.9,15.74,26.686186242406798,4.103636943404785
54539,1999,9,30,273,3,0.0,2.3,18.0,66,37,9.2,13.0,22.7,14.72,26.437134142296053,3.0143409517864335
54539,1999,10,1,274,3,9.8,1.8,15.5,87,67,2.2,13.5,19.5,5.78,26.188235411322314,1.5102284562224149
54539,1999,10,2,275,3,0.0,3.3,13.0,39,24,10.6,9.1,18.5,17.06,25.939581911445888,4.182163862945216
54539,1999,10,3,276,3,0.0,1.8,13.2,54,23,10.3,7.0,19.9,16.4,25.69126590594887,2.9088866413615664
54539,1999,10,4,277,3,0.0,2.0,12.3,68,44,0.6,8.0,16.6,6.65,25.443379985900187,1.844216825809041
54539,1999,10,5,278,3,0.0,2.8,13.5,80,62,2.6,11.1,17.2,8.25,25.196016995878356,1.895168140943024
54539,1999,10,6,279,3,0.2,2.3,14.7,85,63,5.4,11.7,19.6,10.6,24.949269959103674,1.9686306764275066
54539,1999,10,7,280,3,0.0,1.5,17.0,69,22,9.0,10.7,25.9,14.79,24.703232002133994,2.8813547442463623
54539,1999,10,8,281,3,0.0,4.0,15.4,61,34,10.0,12.4,19.0,15.73,24.45799627927975,3.4664068739707483
54539,1999,10,9,282,3,0.1,1.0,14.5,80,67,0.0,10.0,20.0,3.7,24.213655896893915,1.2250755538418472
54539,1999,10,10,283,3,0.0,1.5,16.5,84,70,0.0,14.4,19.5,7.18,23.97030383769433,1.5168913944160578
54539,1999,10,11,284,3,0.0,2.5,16.5,51,12,9.9,11.7,21.9,16.25,23.728032885275063,3.498353132690806
54539,1999,10,12,285,3,0.0,2.3,17.3,62,26,7.0,13.9,22.5,10.21,23.486935548963643,2.8763919189507474
54539,1999,10,13,286,3,0.0,4.0,14.4,59,26,0.0,12.7,17.2,4.93,23.247103989180307,2.963648774643574
54539,1999,10,14,287,3,0.0,2.0,11.7,53,37,6.0,9.2,14.9,9.75,23.008629943454167,2.290249552706663
54539,1999,10,15,288,3,0.0,1.5,8.4,53,4,9.0,3.9,14.0,15.17,22.771604653249792,2.0912499204541724
54539,1999,10,16,289,3,0.0,3.0,6.4,27,7,10.0,1.2,11.6,16.13,22.536118791756124,3.0844833830158636
54539,1999,10,17,290,3,0.0,2.5,9.9,45,21,9.9,2.5,18.3,14.22,22.302262392786524,3.055726541294022
54539,1999,10,18,291,3,0.0,2.0,12.6,58,24,9.6,4.9,19.8,13.93,22.070124780937277,2.4997106917412744
54539,1999,10,19,292,3,0.0,2.0,13.5,75,52,8.2,10.5,18.3,11.23,21.839794503147424,2.001890239847441
54539,1999,10,20,293,3,0.0,1.5,12.0,66,14,9.6,2.8,22.4,14.25,21.611359261800544,2.3540555291063763
54539,1999,10,21,294,3,0.0,1.8,13.3,66,25,9.3,5.5,22.8,12.58,21.384905849504143,2.4879246987445494
54539,1999,10,22,295,3,0.0,4.8,13.1,59,35,9.3,9.2,16.6,12.77,21.160520085679074,3.050000965614687
54539,1999,10,23,296,3,0.0,2.3,10.5,58,42,9.1,4.5,17.5,12.49,20.938286755085446,2.4088945075260826
54539,1999,10,24,297,3,0.0,1.0,12.0,83,64,5.4,7.0,18.4,7.16,20.718289548408023,1.2511924870023958
54539,1999,10,25,298,3,0.0,1.3,13.7,78,38,6.9,7.4,21.7,9.62,20.500611005016978,1.718862949934169
54539,1999,10,26,299,3,0.0,3.0,13.8,66,34,0.0,11.3,16.4,6.48,20.28533245801563,2.1067450125568694
54539,1999,10,27,300,3,5.5,2.8,11.4,90,54,0.0,10.5,13.8,2.75,20.072533981679197,1.0219861559973555
54539,1999,10,28,301,3,0.0,2.8,7.5,52,8,9.2,2.7,11.4,14.25,19.862294341383336,2.1169538687005156
54539,1999,10,29,302,3,0.0,2.8,4.2,35,9,9.7,-0.6,11.5,14.15,19.65469094611326,2.640770707587848
54539,1999,10,30,303,3,0.0,1.0,6.8,39,11,8.6,-0.4,14.7,12.41,19.449799803637912,1.6243708498427338
54539,1999,10,31,304,3,9.5,2.5,7.1,72,48,3.2,4.1,10.6,6.14,19.247695478425136,1.370282791295369
54539,1999,11,1,305,3,0.0,1.3,6.7,51,27,9.1,2.5,11.6,12.27,19.048451052367042,1.5334050361956084
54539,1999,11,2,306,3,0.0,1.5,7.5,47,25,8.7,1.0,13.3,12.2,18.852138088375305,1.7083290142952634
54539,1999,11,3,307,3,0.0,1.3,8.0,65,43,7.2,2.3,15.0,10.15,18.658826596898642,1.4584837662894636
54539,1999,11,4,308,3,0.0,1.8,8.7,80,48,5.5,2.3,17.0,9.41,18.468585005405277,1.4983219813636324
54539,1999,11,5,309,3,0.0,1.0,9.3,80,41,6.9,2.9,17.4,9.59,18.28148013086453,1.223552621575607
54539,1999,11,6,310,3,0.0,0.8,10.1,85,61,0.0,4.3,17.4,6.4,18.097577155251823,0.9923292872123017
54539,1999,11,7,311,3,3.9,3.3,12.2,73,42,7.6,10.5,15.8,10.42,17.916939604092594,2.033181314186959
54539,1999,11,8,312,3,0.0,1.0,9.5,54,29,8.8,3.4,15.8,11.55,17.739629328049926,1.393619275878658
54539,1999,11,9,313,3,0.0,0.5,8.4,64,35,8.2,1.4,15.4,10.45,17.565706487551573,0.9722224104037158
54539,1999,11,10,314,3,0.0,1.3,9.5,80,63,0.0,6.0,13.0,3.11,17.39522954044122,0.8942687478130411
54539,1999,11,11,315,3,7.1,3.3,9.2,91,80,0.0,8.2,11.0,2.87,17.228255232629092,0.8163967701451814
54539,1999,11,12,316,3,0.0,3.3,10.0,82,45,4.9,8.0,15.9,6.86,17.064838591706273,1.786371080552535
54539,1999,11,13,317,3,0.0,6.5,5.9,67,59,5.6,3.8,8.4,8.09,16.90503292347689,1.91735974374311
54539,1999,11,14,318,3,10.0,5.3,1.8,68,53,1.4,-0.4,5.9,2.65,16.74888981135162,1.6233540944720082
54539,1999,11,15,319,3,0.0,2.8,-1.7,46,27,8.5,-4.2,2.0,11.37,16.59645911853571,1.4231464141752124
54539,1999,11,16,320,3,0.0,1.3,-1.0,67,47,7.1,-5.9,5.0,8.83,16.447788992934132,0.8406660458510107
54539,1999,11,17,321,3,0.0,2.0,3.1,74,53,5.3,0.0,7.8,7.72,16.302925874686245,1.0438329523895418
54539,1999,11,18,322,3,0.0,2.3,4.8,74,56,7.7,-0.8,10.8,8.59,16.16191450623192,1.1806829285477607
54539,1999,11,19,323,3,0.0,2.3,3.2,82,46,4.3,-3.1,10.3,6.86,16.02479794480144,1.0118929830431278
54539,1999,11,20,324,3,0.0,1.5,3.5,82,49,6.7,-1.7,12.0,7.73,15.891617577211418,1.0342955111066092
54539,1999,11,21,325,3,0.0,0.8,3.8,88,62,4.0,-1.9,12.5,6.06,15.762413136839603,0.743707913800392
54539,1999,11,22,326,3,0.0,1.0,5.1,86,50,5.9,-0.5,14.1,6.61,15.637222722642306,0.887668924528055
54539,1999,11,23,327,3,0.0,0.8,6.2,98,92,0.0,0.4,9.3,1.46,15.516082820069549,0.3575972260439975
54539,1999,11,24,328,3,13.7,5.8,4.1,80,48,0.6,-1.8,10.0,1.72,15.399028323724727,1.324483743281043
54539,1999,11,25,329,3,0.0,1.5,-4.4,53,30,4.0,-5.4,-1.6,6.9,15.286092561607816,0.8144590835879647
54539,1999,11,26,330,3,0.0,3.3,-4.2,61,29,7.5,-8.0,1.0,9.57,15.177307320774307,1.089041316610713
54539,1999,11,27,331,3,0.0,2.3,-2.1,51,28,7.8,-6.4,3.0,8.94,15.072702874235164,1.152553387899475
54539,1999,11,28,332,3,0.0,2.5,-1.6,55,25,7.9,-6.5,5.5,8.95,14.972308008917906,1.3242667195184237
54539,1999,11,29,333,3,0.0,2.0,-0.7,54,21,8.0,-5.5,5.6,9.26,14.87615005450327,1.1651457115800228
54539,1999,11,30,334,3,0.0,1.3,0.3,66,38,8.1,-5.4,8.0,8.76,14.784254912948496,0.8929718091249496
54539,1999,12,1,335,4,0.0,1.3,1.5,69,38,5.9,-2.4,8.5,6.37,14.696647088504402,0.9317079947951967
54539,1999,12,2,336,4,0.0,3.0,0.9,63,35,7.6,-2.2,4.4,8.52,14.613349718031337,1.1486612657209478
54539,1999,12,3,337,4,0.0,2.8,0.3,79,66,1.5,-2.1,3.5,4.39,14.534384601417777,0.7849619838459507
54539,1999,12,4,338,4,1.6,2.8,2.4,71,32,7.7,-0.2,6.0,8.27,14.4597722319047,1.0518100936136003
54539,1999,12,5,339,4,0.0,1.8,-0.4,65,37,7.6,-4.3,4.0,8.43,14.389531826119933,0.8315141937136048
54539,1999,12,6,340,4,0.0,2.8,0.3,44,27,7.3,-4.5,6.1,8.85,14.323681353628018,1.5829390103522325
54539,1999,12,7,341,4,0.0,2.5,0.6,62,39,6.9,-3.7,6.5,7.91,14.262237565804128,1.210239084549716
54539,1999,12,8,342,4,0.0,2.8,1.6,64,31,6.1,-2.8,8.6,7.34,14.205216023844647,1.4340059061057322
54539,1999,12,9,343,4,0.0,1.5,1.7,58,26,7.9,-3.2,8.4,8.53,14.152631125731792,1.0350411514886992
54539,1999,12,10,344,4,0.0,3.3,1.9,48,6,7.8,-2.3,8.0,9.03,14.104496131975948,1.836484445943887
54539,1999,12,11,345,4,0.0,1.3,-0.1,38,15,7.7,-5.6,6.2,8.1,14.060823189966445,1.0490383441640312
54539,1999,12,12,346,4,0.0,1.5,0.1,62,33,7.5,-5.3,7.3,6.56,14.02162335677005,0.9618362789002571
54539,1999,12,13,347,4,0.0,1.0,-1.2,68,48,3.4,-4.6,2.8,5.43,13.986906620225282,0.5870063093980161
54539,1999,12,14,348,4,0.0,2.0,-1.6,69,29,5.8,-5.0,4.0,7.16,13.95668191819146,0.8737229181935966
54539,1999,12,15,349,4,0.0,1.5,-1.2,68,42,6.0,-7.0,7.0,6.87,13.930957155822098,0.888900896487255
54539,1999,12,16,350,4,0.0,2.5,-1.7,39,18,7.7,-3.9,1.6,8.84,13.909739220744578,1.3205572254025977
54539,1999,12,17,351,4,0.0,2.3,-5.6,60,26,3.0,-8.8,-0.9,6.08,13.893033996040943,0.8360577563735722
54539,1999,12,18,352,4,0.1,2.3,-6.9,56,31,7.1,-9.5,-3.6,7.9,13.880846370937961,0.745918518374652
54539,1999,12,19,353,4,0.0,2.5,-10.1,33,19,6.7,-12.6,-6.3,8.66,13.873180249129092,0.9115552610102491
54539,1999,12,20,354,4,0.0,2.0,-8.9,40,27,7.4,-13.4,-3.6,8.26,13.870038554665618,0.822827526246548
54539,1999,12,21,355,4,0.0,1.5,-9.4,40,19,7.5,-12.7,-4.5,8.29,13.871423235369324,0.6892869261969352
54539,1999,12,22,356,4,0.0,2.5,-6.0,38,15,7.0,-12.0,2.3,7.83,13.877335263734853,1.319868308699225
54539,1999,12,23,357,4,0.0,2.5,-3.1,41,21,6.7,-8.0,4.5,7.4,13.887774635305398,1.467788267332889
54539,1999,12,24,358,4,0.0,2.8,-1.3,38,15,6.7,-5.6,5.1,8.16,13.9027403645215,1.6515505071034415
54539,1999,12,25,359,4,0.0,2.5,-3.2,54,32,7.2,-6.7,1.4,8.37,13.922230478058548,1.0352940247157585
54539,1999,12,26,360,4,0.0,0.8,-2.9,76,60,5.9,-7.7,4.2,5.76,13.94624200568432,0.5233522397598219
54539,1999,12,27,361,4,0.0,1.5,-1.8,75,42,0.0,-6.1,5.0,4.65,13.97477096868381,0.7576224074512075
54539,1999,12,28,362,4,0.0,1.5,-1.5,41,11,6.9,-6.2,5.2,7.75,14.00781236591358,1.1031326431129524
54539,1999,12,29,363,4,0.0,2.8,0.3,66,43,2.6,-2.0,5.2,5.46,14.045360157563033,1.2170616360884412
54539,1999,12,30,364,4,0.0,4.8,-1.5,55,34,5.0,-3.9,1.2,6.77,14.087407246714346,1.4056569494330706
54539,1999,12,31,365,4,0.0,3.0,-3.7,61,44,6.6,-8.2,0.3,7.15,14.133945458806512,0.903329280647051
54539,2000,1,1,1,4,2.5,2.8,-1.0,84,41,0.0,-2.1,0.3,0.0,14.184965519122196,0.5744610017874503
54539,2000,1,2,2,4,0.0,3.5,-2.1,61,15,7.8,-4.1,2.0,8.58,14.240457028428416,1.2128260647197802
54539,2000,1,3,3,4,0.0,4.5,-5.3,81,65,0.0,-7.1,-2.3,4.36,14.300408436913473,0.6538398852414165
54539,2000,1,4,4,4,0.0,6.3,-6.4,84,80,0.0,-7.5,-5.2,1.03,14.364807016573259,0.48653933546759326
54539,2000,1,5,5,4,6.8,5.5,-5.9,89,79,0.0,-6.8,-5.0,1.4,14.433638832209684,0.3675853175861352
54539,2000,1,6,6,4,1.1,2.3,-9.0,63,29,7.3,-11.6,-5.2,9.53,14.506888711212543,0.6277617035436684
54539,2000,1,7,7,4,0.0,3.8,-12.1,37,21,7.5,-15.7,-8.0,9.52,14.584540212303727,0.9298885131846071
54539,2000,1,8,8,4,0.0,1.3,-10.2,52,36,7.0,-14.7,-3.1,8.07,14.666575593429275,0.627373258875319
54539,2000,1,9,9,4,0.0,0.8,-6.5,70,55,0.0,-11.5,-1.5,3.86,14.752975778990029,0.4416852501500892
54539,2000,1,10,10,4,0.0,3.0,-6.7,71,57,7.2,-12.7,-0.6,8.11,14.843720326606162,0.7449977410375194
54539,2000,1,11,11,4,0.0,3.8,-6.6,61,45,1.2,-9.0,-3.7,5.61,14.938787393613797,0.8887737637117816
54539,2000,1,12,12,4,2.5,1.0,-5.6,80,59,0.0,-7.2,-4.3,4.41,15.038153703494276,0.3782544190978235
54539,2000,1,13,13,4,0.3,1.5,-8.1,68,35,7.8,-12.9,-4.5,9.7,15.141794512437663,0.4688034126603911
54539,2000,1,14,14,4,0.0,2.0,-9.0,69,51,6.0,-12.5,-3.0,7.58,15.249683576241885,0.6538325076542354
54539,2000,1,15,15,4,0.0,2.3,-8.9,87,78,0.0,-11.8,-4.4,5.83,15.361793117747894,0.4284115315649694
54539,2000,1,16,16,4,0.0,0.8,-8.9,74,49,7.0,-13.9,-3.6,8.58,15.478093795009544,0.3950743165068846
54539,2000,1,17,17,4,0.0,0.8,-8.6,83,62,4.6,-13.4,-1.6,7.69,15.598554670393286,0.4130882942529706
54539,2000,1,18,18,4,0.0,1.8,-9.3,91,80,1.1,-13.0,-4.4,5.31,15.723143180799568,0.36009652091496275
54539,2000,1,19,19,4,0.0,2.0,-9.7,50,28,8.2,-13.6,-3.6,10.53,15.85182510919246,0.8164800018212388
54539,2000,1,20,20,4,0.0,0.3,-10.2,45,30,7.8,-15.2,-4.8,9.98,15.984564557619029,0.3570539188659541
54539,2000,1,21,21,4,0.0,1.5,-8.1,67,47,3.2,-13.5,-1.7,6.79,16.121323921893463,0.6243905675727763
54539,2000,1,22,22,4,1.5,0.5,-4.7,93,76,0.0,-6.6,-0.9,1.9,16.262063868113742,0.35588541714679345
54539,2000,1,23,23,4,0.0,2.0,-8.8,83,62,3.5,-14.3,-4.2,7.02,16.40674331117178,0.4119219706864961
54539,2000,1,24,24,4,0.0,2.8,-11.9,47,25,8.5,-15.0,-7.8,11.07,16.555319395408883,0.7921501204276838
54539,2000,1,25,25,4,0.0,1.5,-13.3,54,32,7.9,-18.7,-6.4,11.05,16.707747477560552,0.5924063282169308
54539,2000,1,26,26,4,0.0,2.0,-9.8,52,35,8.3,-14.2,-3.2,11.0,16.86398111212492,0.8443188434258773
54539,2000,1,27,27,4,0.0,1.0,-8.5,59,30,8.2,-14.6,0.1,11.09,17.02397203928007,0.6880248615077981
54539,2000,1,28,28,4,0.0,2.5,-6.5,67,34,7.0,-12.0,0.4,9.8,17.18767017546524,0.9119814681517096
54539,2000,1,29,29,4,0.0,2.8,-8.0,63,28,7.8,-11.8,-3.1,10.87,17.355023606731205,0.8462973122841055
54539,2000,1,30,30,4,0.0,2.3,-9.9,41,24,8.0,-14.2,-4.5,11.47,17.52597858495446,0.9527218669500581
54539,2000,1,31,31,4,0.0,1.3,-10.9,38,21,8.3,-15.4,-4.4,11.21,17.700479526999466,0.766871757488958
54539,2000,2,1,32,4,0.0,1.8,-9.7,47,29,7.4,-13.6,-3.6,10.04,17.87846901690263,0.8667583823940328
54539,2000,2,2,33,4,0.0,2.0,-8.6,49,21,7.6,-13.8,-1.5,11.32,18.059887811140754,0.983200329368984
54539,2000,2,3,34,4,0.0,1.5,-7.6,54,24,8.3,-13.8,0.2,11.78,18.244674847036162,0.9043081649992927
54539,2000,2,4,35,4,0.0,1.5,-4.8,50,26,7.4,-10.6,4.4,10.63,18.43276725433984,1.180231255144105
54539,2000,2,5,36,4,0.0,1.8,-3.1,80,52,0.0,-6.2,0.9,2.99,18.624100370023136,0.6379491499945545
54539,2000,2,6,37,4,0.0,2.5,-5.2,81,55,4.1,-8.8,-0.2,7.72,18.818607756298057,0.7210321534000764
54539,2000,2,7,38,4,0.0,2.8,-3.6,55,16,8.8,-7.7,1.2,12.67,19.016221221875615,1.261870619478927
54539,2000,2,8,39,4,0.0,2.5,-6.9,28,18,9.5,-12.7,-1.4,13.28,19.216870846461177,1.3572716564619276
54539,2000,2,9,40,4,0.0,3.3,-4.8,53,23,8.5,-10.1,2.2,12.58,19.42048500847568,1.4585228823698781
54539,2000,2,10,41,4,0.0,1.8,-2.3,71,45,3.2,-8.0,4.3,8.19,19.6269904159815,0.9750870538334334
54539,2000,2,11,42,4,0.0,1.8,-1.6,54,18,8.4,-7.7,7.0,11.98,19.836312140781757,1.4563973574001967
54539,2000,2,12,43,4,0.0,4.0,-2.6,62,38,6.8,-5.0,1.0,10.71,20.04837365565258,1.345121778909092
54539,2000,2,13,44,4,0.0,4.3,-2.9,58,40,3.2,-4.1,-0.6,7.3,20.26309687465822,1.3655662582085033
54539,2000,2,14,45,4,0.0,3.8,-3.7,49,15,8.0,-7.1,2.1,12.25,20.480402196489965,1.7043343761095777
54539,2000,2,15,46,4,0.0,2.5,-5.5,29,14,9.1,-11.5,0.8,13.94,20.700208550760927,1.5677857134062316
54539,2000,2,16,47,4,0.0,1.0,-4.4,30,13,8.7,-10.0,2.5,14.19,20.92243344718068,1.1736907663756246
54539,2000,2,17,48,4,0.0,2.5,-4.7,57,26,8.9,-9.2,1.5,12.88,21.146993027524896,1.2863104670345913
54539,2000,2,18,49,4,0.0,2.3,-3.6,67,56,3.7,-8.4,1.9,7.4,21.373802120308063,1.017690191977161
54539,2000,2,19,50,4,0.0,1.8,-1.2,63,31,8.6,-5.5,4.3,11.66,21.602774298059302,1.234931076507703
54539,2000,2,20,51,4,0.0,0.8,-3.3,68,24,9.3,-9.3,3.8,13.8,21.833821937094445,0.9672488819977498
54539,2000,2,21,52,4,0.0,2.3,-2.7,67,25,8.4,-8.0,3.5,12.33,22.066856279670855,1.220133956875935
54539,2000,2,22,53,4,0.0,2.3,-0.8,77,46,0.0,-5.6,6.2,7.22,22.301787498404842,1.1545520755127558
54539,2000,2,23,54,4,0.0,2.8,-1.7,58,9,8.8,-5.0,4.5,14.72,22.538524762825613,1.6834341908814983
54539,2000,2,24,55,4,0.0,2.5,-2.1,48,9,9.3,-6.2,4.8,14.86,22.77697630793428,1.7965989006278391
54539,2000,2,25,56,4,0.0,1.8,-1.9,82,56,0.0,-5.6,2.1,4.17,23.01704950463078,0.6944670004440519
54539,2000,2,26,57,4,0.0,3.8,0.7,62,9,9.3,-7.7,7.7,14.55,23.25865093186718,1.8033956793306052
54539,2000,2,27,58,4,0.0,2.5,0.9,60,16,9.4,-4.3,8.9,14.36,23.501686450381154,1.931465371367315
54539,2000,2,28,59,4,0.0,2.8,-2.4,35,9,9.4,-6.5,3.2,15.66,23.74606127785954,1.9850542527012094
54539,2000,2,29,60,4,0.0,2.8,-0.4,58,30,9.0,-6.8,8.0,13.97,23.991680065378116,1.9243680593453147
54539,2000,3,1,61,1,0.0,2.0,2.6,68,40,6.5,-2.6,9.3,11.37,24.238446974960873,1.5861021601946423
54539,2000,3,2,62,1,0.0,3.0,5.2,59,30,8.1,-0.4,11.7,12.69,24.48626575809897,2.246859804230528
54539,2000,3,3,63,1,0.0,2.0,5.9,65,26,6.2,0.9,13.9,10.76,24.735039835067514,2.040369773331926
54539,2000,3,4,64,1,0.0,1.5,4.3,56,5,9.5,-0.4,12.0,16.93,24.98467237487628,2.091299449646659
54539,2000,3,5,65,1,0.0,2.5,3.3,53,10,9.5,-2.2,9.5,15.23,25.235066375689133,2.155732725176132
54539,2000,3,6,66,1,0.0,4.0,1.7,21,1,9.5,-0.2,4.3,17.96,25.486124745545762,3.042653914679203
54539,2000,3,7,67,1,0.0,2.5,-0.4,53,17,7.3,-4.5,5.1,15.05,25.737750383218962,1.8276003383355854
54539,2000,3,8,68,1,0.0,2.8,0.6,63,13,9.2,-5.0,9.6,15.23,25.98984625904046,2.1321763856094123
54539,2000,3,9,69,1,0.0,2.5,0.9,57,18,10.2,-5.6,8.4,17.97,26.242315495528416,2.0741396941145527
54539,2000,3,10,70,1,0.0,2.0,2.3,59,19,3.9,-3.6,9.8,11.88,26.49506144765097,1.8615820179930036
54539,2000,3,11,71,1,0.0,2.3,3.5,55,23,7.9,-1.7,9.7,14.76,26.74798778256067,2.133924256158643
54539,2000,3,12,72,1,0.0,1.5,3.5,58,21,9.9,-2.5,11.9,17.4,27.000998558636965,2.128395631372513
54539,2000,3,13,73,1,2.0,4.5,2.8,59,41,0.0,0.1,7.8,6.75,27.25399830367526,2.1898725322556145
54539,2000,3,14,74,1,0.0,3.5,2.5,58,24,7.4,-0.5,8.2,15.03,27.50689209206422,2.3461977857975107
54539,2000,3,15,75,1,3.1,2.3,4.3,83,43,3.5,1.2,11.5,10.73,27.75958562079519,1.7024867807543287
54539,2000,3,16,76,1,0.0,2.8,6.3,62,11,9.6,-0.6,15.4,18.47,28.011985284151336,2.9028113404132823
54539,2000,3,17,77,1,0.0,3.5,9.8,48,24,9.6,1.8,17.9,17.72,28.263998246927713,3.744209397443316
54539,2000,3,18,78,1,0.0,5.8,7.8,44,23,7.5,6.0,12.7,13.77,28.515532516037283,4.102892313196624
54539,2000,3,19,79,1,0.0,1.5,4.4,43,12,10.2,-1.1,12.0,19.73,28.76649701036285,2.542986594848056
54539,2000,3,20,80,1,0.0,1.8,4.9,61,22,4.8,-0.6,10.7,11.86,29.016801628719197,1.8856974963596782
54539,2000,3,21,81,1,0.0,3.3,5.8,65,38,8.9,2.5,10.3,17.01,29.266357315795247,2.406131781967312
54539,2000,3,22,82,1,0.0,1.8,5.2,69,36,4.8,-1.1,10.7,11.36,29.51507612595152,1.6766035586325039
